block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_69441,12969,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,88468,3_merged_2075096,2073397
a_62253,12816,0,TO MAPLEWOOD STA,87703,2_merged_2075094,2044069
a_62491,12816,0,TO MAPLEWOOD STA,87703,2_merged_2075094,2044068
b_62499,12978,0,TO OZARK TRAIL & CLAYTON RD,88502,1_merged_2075095,2074541
b_62182,12978,0,TO OZARK TRAIL & CLAYTON RD,88503,1_merged_2075095,2074540
b_65724,12952,0,TO RIVERVIEW TC,88384,3_merged_2075096,2070454
b_69421,12968,1,BELLEVILLE SHILOH SCOTT - TO BELLEVILLE STA,88466,2_merged_2075097,2073289
b_67111,12973B,0,TO EMERSON PARK,88476,1_merged_2075095,2073638
b_65273,12926,1,TO AMELING & MCKELVEY,88266,1_merged_2075095,2066652
b_62221,12924,0,TO ROCK ROAD STA,88257,1_merged_2075095,2066301
b_65582,12926,1,TO AMELING & MCKELVEY,88266,1_merged_2075095,2066654
b_62481,12946,1,TO BRENTWOOD STA,88368,2_merged_2075097,2069175
b_62228,12924,0,TO ROCK ROAD STA,88257,1_merged_2075095,2066304
b_65281,12927,0,EARTH CITY,88269,3_merged_2075096,2066790
b_65582,12926,1,TO AMELING & MCKELVEY,88266,1_merged_2075095,2066658
b_69421,12968,1,BELLEVILLE SHILOH SCOTT - TO BELLEVILLE STA,88466,1_merged_2075095,2073280
b_62228,12924,0,TO ROCK ROAD STA,88257,1_merged_2075095,2066308
b_69421,12968,1,BELLEVILLE SHILOH SCOTT - TO BELLEVILLE STA,88466,1_merged_2075095,2073282
a_65702,12826,1,TO RIVERVIEW TC,87748,3_merged_2075093,2045797
b_65281,12927,0,EARTH CITY,88269,3_merged_2075096,2066793
b_69422,12968,1,BELLEVILLE SHILOH SCOTT - TO BELLEVILLE STA,88466,2_merged_2075097,2073287
b_69422,12968,0,BELLEVILLE SHILOH SCOTT - TO SHILOH SCOTT STA,88464,2_merged_2075097,2073286
b_65281,12927,0,EARTH CITY,88269,3_merged_2075096,2066792
b_65381,12927,0,TO LAMBERT AIRPORT,88268,3_merged_2075096,2066795
b_67117,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,1_merged_2075095,2073772
b_65282,12927,0,EARTH CITY,88269,3_merged_2075096,2066794
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072484
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072485
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072486
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072487
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072480
b_65301,12928,0,TO ROCK ROAD STA,88272,1_merged_2075095,2066797
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072482
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072483
a_65382,12809,1,TO STLCC FLORISSANT VALLEY,87671,3_merged_2075093,2043332
a_65701,12826,0,TO HANLEY STA,87747,3_merged_2075093,2045794
b_65381,12927,0,TO LAMBERT AIRPORT,88268,3_merged_2075096,2066796
b_69162,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072488
b_69161,12962,0,ROSEMONT - TO EMERSON PARK STA,88437,2_merged_2075097,2072489
b_65192,12932,1,TO N BROADWAY TC,88293,2_merged_2075097,2067475
b_67102,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073630
a_65781,12831,1,TO N BROADWAY TC,87780,1_merged_2075092,2046585
b_65298,12928,0,TO ROCK ROAD STA,88272,1_merged_2075095,2066798
b_62443,12937,1,TO BALLAS TC,88324,3_merged_2075096,2068083
b_62841,12958,0,DOWNTOWN TROLLEY,88421,1_merged_2075095,2071404
a_65401,12810,1,TO HANLEY STA,87675,2_merged_2075094,2043408
b_67105,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073632
b_62125,12916,0,TO 14TH & SPRUCE,88225,2_merged_2075097,2065140
a_69104,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047606
a_69103,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047607
a_69102,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047604
a_69101,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047605
a_69105,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047602
a_69103,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047603
a_69106,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047600
a_69107,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047601
b_65581,12944,0,TO ROCK ROAD STA,88358,3_merged_2075096,2069075
b_62326,12977,0,I-55 EXPRESS,88500,1_merged_2075095,2074526
b_65295,12928,1,TO HANLEY STA,88275,3_merged_2075096,2066960
a_69102,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047608
a_69101,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047609
a_62462,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043776
a_62461,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043777
a_62461,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043774
a_62463,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043775
a_62446,12813,1,TO BALLAS TC,87693,3_merged_2075093,2043772
a_62462,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043773
a_62447,12813,1,TO BALLAS TC,87693,3_merged_2075093,2043770
a_62444,12813,1,TO BALLAS TC,87693,3_merged_2075093,2043771
b_62516,12984,1,TO CHESTERFIELD VALLEY,88524,3_merged_2075096,2074886
a_67121,12849B,0,TO FAIRVIEW HEIGHTS,87847,1_merged_2075092,2049208
b_62500,12978,1,TO BRENTWOOD STA,88505,1_merged_2075095,2074556
b_62499,12978,1,TO BRENTWOOD STA,88505,1_merged_2075095,2074557
b_62544,12978,0,TO OZARK TRAIL & CLAYTON RD,88503,1_merged_2075095,2074550
a_65421,12812,1,TO FLOWER VALLEY SHOPPING CTR,87683,2_merged_2075094,2043583
a_62464,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043778
a_62465,12814,0,TO BALLAS TC,87695,1_merged_2075092,2043779
a_62466,12814,1,TO HANLEY STA,87697,2_merged_2075094,2043850
b_69191,12963,0,ALTA SITA,88441,3_merged_2075096,2072738
b_69193,12963,0,ALTA SITA,88441,3_merged_2075096,2072739
b_69194,12963,0,ALTA SITA,88441,3_merged_2075096,2072736
a_65421,12812,1,TO FLOWER VALLEY SHOPPING CTR,87683,2_merged_2075094,2043585
b_69194,12963,0,ALTA SITA,88441,3_merged_2075096,2072734
b_69193,12963,0,ALTA SITA,88441,3_merged_2075096,2072735
b_69193,12963,0,ALTA SITA,88441,3_merged_2075096,2072732
b_69194,12963,0,ALTA SITA,88441,3_merged_2075096,2072733
b_69196,12963,0,ALTA SITA,88441,3_merged_2075096,2072730
a_65422,12812,1,TO FLOWER VALLEY SHOPPING CTR,87683,2_merged_2075094,2043584
a_65212,12799,1,TO FLOWER VALLEY VIA VETS HOME,87623,3_merged_2075093,2041958
a_65212,12799,1,TO FLOWER VALLEY VIA VETS HOME,87623,3_merged_2075093,2041959
b_69112,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,3_merged_2075096,2071955
a_65424,12812,1,TO FLOWER VALLEY SHOPPING CTR,87686,2_merged_2075094,2043587
a_65701,12826,1,TO RIVERVIEW TC,87749,2_merged_2075094,2045784
a_65212,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,3_merged_2075093,2041950
a_65212,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,3_merged_2075093,2041951
a_65211,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,3_merged_2075093,2041952
a_65211,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,3_merged_2075093,2041953
a_65211,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,3_merged_2075093,2041954
a_65211,12799,0,TO RIVERVIEW TC VIA VETS HOME,87621,3_merged_2075093,2041955
a_65212,12799,1,TO FLOWER VALLEY VIA VETS HOME,87623,3_merged_2075093,2041956
a_65212,12799,1,TO FLOWER VALLEY VIA VETS HOME,87623,3_merged_2075093,2041957
a_69129,12835,1,MAIN ST STATE ST - TO FAIRVIEW HGTS STA ONLY,87794,1_merged_2075092,2047462
a_69108,12835,1,MAIN ST STATE ST - TO FAIRVIEW HGTS STA ONLY,87794,1_merged_2075092,2047463
a_69104,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,1_merged_2075092,2047460
a_69109,12835,1,MAIN ST STATE ST - TO FAIRVIEW HGTS STA ONLY,87794,1_merged_2075092,2047461
a_69101,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,1_merged_2075092,2047466
a_69105,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,1_merged_2075092,2047467
a_69121,12835,1,MAIN ST STATE ST - TO FAIRVIEW HGTS STA ONLY,87794,1_merged_2075092,2047464
a_69108,12835,1,MAIN ST STATE ST - TO FAIRVIEW HGTS STA ONLY,87794,1_merged_2075092,2047465
a_65702,12826,1,TO RIVERVIEW TC,87749,2_merged_2075094,2045781
a_69102,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,1_merged_2075092,2047468
a_69103,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,1_merged_2075092,2047469
b_67101,12973R,0,TO SHILOH SCOTT,88485,3_merged_2075096,2074088
a_67117,12849B,0,TO FAIRVIEW HEIGHTS,87847,1_merged_2075092,2049201
b_65169,12919,0,TO SHREWSBURY STA,88236,1_merged_2075095,2065651
b_62100,12983,1,FENTON GRAVOIS BLUFFS,88520,3_merged_2075096,2074779
b_65166,12919,0,TO SHREWSBURY STA,88236,1_merged_2075095,2065653
b_65170,12919,0,TO SHREWSBURY STA,88236,1_merged_2075095,2065652
b_65161,12919,1,TO RIVERVIEW TC,88237,1_merged_2075095,2065655
a_65702,12826,1,TO RIVERVIEW TC,87749,2_merged_2075094,2045783
b_65169,12919,1,TO RIVERVIEW TC,88240,1_merged_2075095,2065657
b_65151,12917,1,TO W FLORISSANT,88229,1_merged_2075095,2065308
b_6295,12983,0,FENTON GRAVOIS BLUFFS,88519,3_merged_2075096,2074770
b_6295,12983,0,FENTON GRAVOIS BLUFFS,88519,3_merged_2075096,2074771
b_6295,12983,0,FENTON GRAVOIS BLUFFS,88519,3_merged_2075096,2074772
a_65701,12826,1,TO RIVERVIEW TC,87749,2_merged_2075094,2045782
b_6295,12983,1,FENTON GRAVOIS BLUFFS,88520,3_merged_2075096,2074774
b_69621,12989,0,SCOTT AFB EAST BASE SHUTTLE,88535,1_merged_2075095,2074949
b_62100,12983,1,FENTON GRAVOIS BLUFFS,88520,3_merged_2075096,2074776
b_62483,12939,0,TO SHREWSBURY STA,88329,1_merged_2075095,2068220
b_65782,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070969
b_69624,12989,0,SCOTT AFB EAST BASE SHUTTLE,88535,1_merged_2075095,2074948
b_65353,12931,1,TO RIVERVIEW TC,88290,1_merged_2075095,2067274
b_65785,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070968
b_65192,12921,0,TO CWE STA,88247,1_merged_2075095,2065879
b_62517,12941,1,TO CLAYTON STA,88341,3_merged_2075096,2068574
b_6551,12913,1,TO HANLEY STA,88216,3_merged_2075096,2064658
b_65422,12913,1,TO HANLEY STA,88216,3_merged_2075096,2064659
b_6551,12913,0,TO 14TH & SPRUCE,88213,3_merged_2075096,2064652
b_65422,12913,0,TO 14TH & SPRUCE,88213,3_merged_2075096,2064653
b_6552,12913,0,TO 14TH & SPRUCE,88213,3_merged_2075096,2064650
b_65421,12913,0,TO 14TH & SPRUCE,88213,3_merged_2075096,2064651
b_6552,12913,1,TO HANLEY STA,88216,3_merged_2075096,2064656
b_65421,12913,1,TO HANLEY STA,88216,3_merged_2075096,2064657
a_62654,12824,1,TO CIVIC CENTER,87741,1_merged_2075092,2045367
b_65422,12913,1,TO HANLEY STA,88216,3_merged_2075096,2064655
b_65782,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070974
b_67121,12973B,0,TO FAIRVIEW HEIGHTS,88478,1_merged_2075095,2073501
b_65371,12932,1,TO N BROADWAY TC,88293,2_merged_2075097,2067474
b_65371,12921,0,TO CWE STA,88247,1_merged_2075095,2065878
a_65762,12830,0,TO CIVIC CTR VIA PROGRESS PKY,87771,3_merged_2075093,2046478
b_65425,12936,0,TO CLAYTON STA,88311,2_merged_2075097,2067886
a_65761,12830,0,TO CIVIC CTR VIA PROGRESS PKY,87771,3_merged_2075093,2046479
b_6522,12911,1,TO ROCK ROAD STA,88207,2_merged_2075097,2064209
b_65783,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070960
a_62655,12824,1,TO CIVIC CENTER,87741,1_merged_2075092,2045366
a_65151,12794,1,TO CWE STA,87600,2_merged_2075094,2041242
b_62491,12940,1,TO WILDWOOD,88336,2_merged_2075097,2068402
b_65372,12921,1,TO N BROADWAY TC,88248,2_merged_2075097,2065967
b_62202,12922,0,TO SHREWSBURY STA,88249,1_merged_2075095,2066034
b_65424,12936,0,TO CLAYTON STA,88311,2_merged_2075097,2067885
b_6552,12913,1,TO HANLEY STA,88216,2_merged_2075097,2064626
b_65191,12921,1,TO N BROADWAY TC,88248,2_merged_2075097,2065966
b_65783,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070965
a_69322,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,87822,3_merged_2075093,2048823
b_62513,12941,0,TO BALLAS TC,88339,1_merged_2075095,2068485
b_65782,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070964
a_65371,12797,1,TO N BROADWAY TC,87617,1_merged_2075092,2041600
a_65192,12797,0,TO CWE STA,87616,2_merged_2075094,2041601
a_65191,12797,0,TO CWE STA,87616,2_merged_2075094,2041602
a_6294,12791,1,TO HAMPTON LOOP,87593,2_merged_2075094,2040604
a_6291,12791,1,TO HAMPTON LOOP,87593,2_merged_2075094,2040603
a_6293,12791,1,TO HAMPTON LOOP,87593,2_merged_2075094,2040602
a_6295,12791,1,TO HAMPTON LOOP,87593,2_merged_2075094,2040601
a_65761,12830,0,TO CIVIC CTR VIA PROGRESS PKY,87771,3_merged_2075093,2046473
a_65373,12797,0,TO CWE STA,87616,2_merged_2075094,2041608
a_65371,12797,0,TO CWE STA,87616,2_merged_2075094,2041609
b_65781,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070966
a_65766,12830,1,TO LACKLAND & ALTOM VIA JCC,87778,2_merged_2075094,2046470
a_6294,12791,1,TO HAMPTON LOOP,87593,2_merged_2075094,2040609
a_6291,12791,1,TO HAMPTON LOOP,87593,2_merged_2075094,2040608
a_653,12786,0,TO CWE STA,87566,2_merged_2075094,2039671
a_65611,12823,1,TO N BROADWAY TC,87739,2_merged_2075094,2045129
a_67105,12849R,1,TO LAMBERT AIRPORT TERMINAL #1,87862,1_merged_2075092,2049469
a_65151,12793,0,TO CWE STA,87597,1_merged_2075092,2040959
a_65141,12793,0,TO CWE STA,87597,1_merged_2075092,2040958
a_65616,12823,1,TO N BROADWAY TC,87739,2_merged_2075094,2045125
a_65151,12793,0,TO CWE STA,87597,1_merged_2075092,2040956
a_65151,12793,0,TO CWE STA,87597,1_merged_2075092,2040955
a_65142,12793,0,TO CWE STA,87597,1_merged_2075092,2040954
a_65615,12823,1,TO N BROADWAY TC,87739,2_merged_2075094,2045121
a_62133,12792,1,TO SHREWSBURY STA,87595,3_merged_2075093,2040952
a_67127,12849R,1,TO LAMBERT AIRPORT TERMINAL #1,87862,1_merged_2075092,2049462
a_65763,12830,0,TO CIVIC CTR VIA PROGRESS PKY,87771,3_merged_2075093,2046477
a_652,12786,0,TO CWE STA,87565,1_merged_2075092,2039531
a_652,12786,0,TO CWE STA,87566,1_merged_2075092,2039530
a_652,12786,0,TO CWE STA,87566,1_merged_2075092,2039533
a_653,12786,0,TO CWE STA,87566,1_merged_2075092,2039532
a_655,12786,0,TO CWE STA,87566,1_merged_2075092,2039535
a_653,12786,0,TO CWE STA,87566,1_merged_2075092,2039534
a_65781,12831,1,TO N BROADWAY TC,87780,3_merged_2075093,2046737
a_651,12786,0,TO CWE STA,87566,1_merged_2075092,2039536
a_65784,12831,1,TO N BROADWAY TC,87780,3_merged_2075093,2046739
a_653,12786,0,TO CWE STA,87566,1_merged_2075092,2039538
a_65762,12830,0,TO CIVIC CTR VIA PROGRESS PKY,87771,3_merged_2075093,2046475
b_65785,12955,0,TO HAMPTON LOOP,88410,2_merged_2075097,2070973
b_62841,12958,0,DOWNTOWN TROLLEY,88421,2_merged_2075097,2071563
b_65192,12921,0,TO CWE STA,88247,1_merged_2075095,2065875
b_67110,12973R,0,TO SHILOH SCOTT,88485,3_merged_2075096,2074099
b_62842,12958,0,DOWNTOWN TROLLEY,88421,2_merged_2075097,2071560
b_67101,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2073989
a_69323,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048821
b_62841,12958,0,DOWNTOWN TROLLEY,88421,2_merged_2075097,2071561
b_6272,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064799
b_65141,12917,1,TO W FLORISSANT,88229,2_merged_2075097,2065389
b_62712,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064798
b_65765,12954,1,TO LACKLAND & ALTOM VIA JCC,88409,1_merged_2075095,2070709
b_65192,12921,1,TO N BROADWAY TC,88248,2_merged_2075097,2065969
b_6272,12951,1,TO CWE STA,88382,3_merged_2075096,2070259
b_6271,12951,1,TO CWE STA,88382,3_merged_2075096,2070258
b_65768,12954,1,TO LACKLAND & ALTOM VIA JCC,88409,1_merged_2075095,2070705
b_6272,12951,1,TO CWE STA,88382,3_merged_2075096,2070256
b_6271,12951,1,TO CWE STA,88382,3_merged_2075096,2070255
b_62513,12941,0,TO BALLAS TC VIA MO BAPT,88337,1_merged_2075095,2068488
b_6273,12951,1,TO CWE STA,88382,3_merged_2075096,2070253
b_65770,12954,0,TO PAGE & GRAND VIA JCC,88399,1_merged_2075095,2070700
b_65767,12954,1,TO LACKLAND & ALTOM VIA JCC,88409,1_merged_2075095,2070703
b_65769,12954,1,TO LACKLAND & ALTOM VIA JCC,88409,1_merged_2075095,2070702
a_62651,12824,0,TO SO CO MALL,87740,2_merged_2075094,2045389
a_67116,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049609
b_62327,12930,1,TO CATALAN LOOP,88288,3_merged_2075096,2067224
b_62329,12930,1,TO CATALAN LOOP,88288,3_merged_2075096,2067225
b_65784,12955,1,TO N BROADWAY TC,88411,3_merged_2075096,2071078
b_62328,12930,1,TO CATALAN LOOP,88288,3_merged_2075096,2067223
b_62322,12930,1,TO CATALAN LOOP,88288,3_merged_2075096,2067220
b_62321,12930,1,TO CATALAN LOOP,88288,3_merged_2075096,2067221
a_62100,12824,0,TO SO CO MALL,87740,2_merged_2075094,2045381
a_62658,12824,0,TO SO CO MALL,87740,2_merged_2075094,2045380
a_62652,12824,0,TO SO CO MALL,87740,2_merged_2075094,2045383
a_67109,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049603
a_67110,12849R,0,TO SHILOH SCOTT,87854,2_merged_2075094,2049604
a_67106,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049605
a_62654,12824,0,TO SO CO MALL,87740,2_merged_2075094,2045387
a_67103,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049607
b_62713,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064793
b_62493,12925,0,TO ROCK ROAD STA,88261,1_merged_2075095,2066455
b_6523,12911,0,TO MAPLEWOOD STA,88203,3_merged_2075096,2064240
b_652,12910,0,TO CWE STA,88198,2_merged_2075097,2063972
b_65372,12921,0,TO CWE STA,88247,1_merged_2075095,2065877
b_6276,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064791
b_67101,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,1_merged_2075095,2073778
b_62713,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064790
b_62497,12925,0,TO ROCK ROAD STA,88261,1_merged_2075095,2066450
b_6273,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064797
b_62494,12925,0,TO ROCK ROAD STA,88261,1_merged_2075095,2066451
b_6274,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064796
b_67113,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,1_merged_2075095,2073775
b_6524,12911,0,TO MAPLEWOOD STA,88203,3_merged_2075096,2064247
b_67116,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88488,1_merged_2075095,2073774
b_69142,12961,0,19TH & CENTRAL,88433,1_merged_2075095,2072216
b_65743,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070569
b_65191,12921,0,TO CWE STA,88247,1_merged_2075095,2065876
b_6274,12914,1,TO CIVIC CENTER,88219,3_merged_2075096,2064794
b_65744,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070568
b_62841,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071618
b_62842,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071619
b_62841,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071610
b_62842,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071611
b_62841,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071612
b_62842,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071613
b_62841,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071614
b_65295,12928,0,TO ROCK ROAD STA,88272,2_merged_2075097,2066869
b_62841,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071616
b_62842,12958,1,DOWNTOWN TROLLEY,88422,2_merged_2075097,2071617
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075045
b_65297,12928,0,TO ROCK ROAD STA,88272,2_merged_2075097,2066868
a_65583,12820,1,VIA HALLS FERRY,87730,1_merged_2075092,2044658
a_62601,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043979
b_62251,12925,1,TO MAPLEWOOD STA,88263,3_merged_2075096,2066601
b_65743,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070564
a_62482,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043974
a_62481,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043975
a_62601,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043976
a_62482,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043977
a_62601,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043970
a_62482,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043971
a_65272,12820,1,VIA HORD AVE,87731,1_merged_2075092,2044652
a_62601,12815,1,TO MERAMEC COLLEGE,87701,2_merged_2075094,2043973
b_65781,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070861
b_65743,12953,0,TO DELMAR STA VIA JCC,88393,2_merged_2075097,2070566
a_6273,12827,1,TO CWE STA,87751,1_merged_2075092,2045846
b_69101,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,1_merged_2075095,2071803
b_62601,12939,1,TO MERAMEC COLLEGE,88332,2_merged_2075097,2068302
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075041
b_69161,12962,0,ROSEMONT - FAIRMONT CITY,88436,2_merged_2075097,2072469
b_65292,12928,0,TO ROCK ROAD STA,88270,2_merged_2075097,2066863
b_69141,12961,0,19TH & CENTRAL,88433,1_merged_2075095,2072210
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075043
b_65192,12921,0,TO CWE STA,88247,1_merged_2075095,2065870
b_65619,12947,1,TO N BROADWAY TC,88370,1_merged_2075095,2069302
b_6296,12983,0,FENTON GRAVOIS BLUFFS,88519,2_merged_2075097,2074762
b_69142,12961,0,19TH & CENTRAL,88433,3_merged_2075096,2072336
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075042
b_65293,12928,1,TO HANLEY STA,88275,1_merged_2075095,2066861
a_67110,12849R,0,TO SHILOH SCOTT,87854,3_merged_2075093,2049765
a_62543,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044386
a_62542,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044387
a_62542,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044384
a_62541,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044385
a_62541,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044382
a_62543,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044383
a_62543,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044380
a_62542,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044381
b_65352,12931,0,TO 14TH & SPRUCE,88289,3_merged_2075096,2067356
b_65622,12947,1,TO N BROADWAY TC,88370,1_merged_2075095,2069307
b_65312,12929,1,TO HANLEY STA,88286,3_merged_2075096,2067084
a_62541,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044388
a_62543,12818,1,TO ROCK HILL LOOP,87718,2_merged_2075094,2044389
a_65563,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044478
a_65561,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044479
b_69141,12961,0,19TH & CENTRAL,88433,1_merged_2075095,2072213
b_65311,12929,1,TO HANLEY STA,88286,3_merged_2075096,2067085
b_65371,12921,0,TO CWE STA,88247,1_merged_2075095,2065873
b_65623,12947,1,TO N BROADWAY TC,88370,1_merged_2075095,2069305
b_6296,12983,0,FENTON GRAVOIS BLUFFS,88519,2_merged_2075097,2074761
b_653,12910,0,TO CWE STA,88197,2_merged_2075097,2063968
a_65561,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044470
a_65568,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044471
a_65563,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044472
a_65561,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044473
a_65564,12819,0,TO RIVERVIEW TC,87721,1_merged_2075092,2044474
